Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Componente,Nombre evento,Descripción,Origen,Dirección IP
"26 junio 2025, 7:41:57 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 7:40:25 AM",1071,1677,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1677' for the assignment with course module id '3462'.
"26 junio 2025, 7:40:25 AM",1071,1677,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23176' for the user with id '1677' for the assignment with course module id '3462'.
"26 junio 2025, 7:40:25 AM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227228' for the user with id '1677' for the grade item with id '2042'.
"26 junio 2025, 7:40:25 AM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227230' for the user with id '1677' for the grade item with id '2374'.
"26 junio 2025, 7:40:25 AM",1071,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234257' for the user with id '1677' for the grade item with id '2050'.
"26 junio 2025, 7:39:03 AM",1071,1677,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1677' for the assignment with course module id '3462'.
"26 junio 2025, 7:39:03 AM",1071,1677,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23176' for the user with id '1677' for the assignment with course module id '3462'.
"26 junio 2025, 7:39:03 AM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227228' for the user with id '1677' for the grade item with id '2042'.
"26 junio 2025, 7:39:03 AM",,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227230' for the user with id '1677' for the grade item with id '2374'.
"26 junio 2025, 7:39:02 AM",1071,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234257' for the user with id '1677' for the grade item with id '2050'.
"26 junio 2025, 7:30:58 AM",1071,1677,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1677' for the assignment with course module id '3462'.
"26 junio 2025, 7:21:33 AM",1071,1190,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1190' for the assignment with course module id '3462'.
"26 junio 2025, 7:21:33 AM",1071,1190,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23174' for the user with id '1190' for the assignment with course module id '3462'.
"26 junio 2025, 7:21:33 AM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227247' for the user with id '1190' for the grade item with id '2042'.
"26 junio 2025, 7:21:33 AM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227249' for the user with id '1190' for the grade item with id '2374'.
"26 junio 2025, 7:21:33 AM",1071,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234242' for the user with id '1190' for the grade item with id '2050'.
"26 junio 2025, 7:20:31 AM",1071,1190,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1190' for the assignment with course module id '3462'.
"26 junio 2025, 7:20:30 AM",1071,1190,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23174' for the user with id '1190' for the assignment with course module id '3462'.
"26 junio 2025, 7:20:30 AM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227247' for the user with id '1190' for the grade item with id '2042'.
"26 junio 2025, 7:20:30 AM",,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227249' for the user with id '1190' for the grade item with id '2374'.
"26 junio 2025, 7:20:30 AM",1071,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234242' for the user with id '1190' for the grade item with id '2050'.
"26 junio 2025, 7:14:49 AM",1071,1190,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1190' for the assignment with course module id '3462'.
"26 junio 2025, 7:13:24 AM",1071,1674,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1674' for the assignment with course module id '3462'.
"26 junio 2025, 7:13:23 AM",1071,1674,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23173' for the user with id '1674' for the assignment with course module id '3462'.
"26 junio 2025, 7:13:23 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215771' for the user with id '1674' for the grade item with id '2042'.
"26 junio 2025, 7:13:23 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215773' for the user with id '1674' for the grade item with id '2374'.
"26 junio 2025, 7:13:23 AM",1071,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '216023' for the user with id '1674' for the grade item with id '2050'.
"26 junio 2025, 7:12:58 AM",1071,1674,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1674' for the assignment with course module id '3462'.
"26 junio 2025, 7:12:57 AM",1071,1674,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23173' for the user with id '1674' for the assignment with course module id '3462'.
"26 junio 2025, 7:12:57 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215771' for the user with id '1674' for the grade item with id '2042'.
"26 junio 2025, 7:12:57 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215773' for the user with id '1674' for the grade item with id '2374'.
"26 junio 2025, 7:12:57 AM",1071,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '216023' for the user with id '1674' for the grade item with id '2050'.
"26 junio 2025, 7:05:05 AM",1071,1674,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1674' for the assignment with course module id '3462'.
"26 junio 2025, 7:04:53 AM",1071,1684,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1684' for the assignment with course module id '3462'.
"26 junio 2025, 7:04:53 AM",1071,1684,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23172' for the user with id '1684' for the assignment with course module id '3462'.
"26 junio 2025, 7:04:53 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227263' for the user with id '1684' for the grade item with id '2042'.
"26 junio 2025, 7:04:53 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227265' for the user with id '1684' for the grade item with id '2374'.
"26 junio 2025, 7:04:53 AM",1071,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234332' for the user with id '1684' for the grade item with id '2050'.
"26 junio 2025, 7:04:39 AM",1071,1684,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1684' for the assignment with course module id '3462'.
"26 junio 2025, 7:04:38 AM",1071,1684,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23172' for the user with id '1684' for the assignment with course module id '3462'.
"26 junio 2025, 7:04:38 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227263' for the user with id '1684' for the grade item with id '2042'.
"26 junio 2025, 7:04:38 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227265' for the user with id '1684' for the grade item with id '2374'.
"26 junio 2025, 7:04:38 AM",1071,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234332' for the user with id '1684' for the grade item with id '2050'.
"26 junio 2025, 7:04:14 AM",1071,1684,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1684' for the assignment with course module id '3462'.
"26 junio 2025, 7:04:14 AM",1071,1684,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23172' for the user with id '1684' for the assignment with course module id '3462'.
"26 junio 2025, 7:04:14 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227263' for the user with id '1684' for the grade item with id '2042'.
"26 junio 2025, 7:04:14 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227265' for the user with id '1684' for the grade item with id '2374'.
"26 junio 2025, 7:04:14 AM",1071,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234332' for the user with id '1684' for the grade item with id '2050'.
"26 junio 2025, 7:03:57 AM",1071,1684,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1684' for the assignment with course module id '3462'.
"26 junio 2025, 7:03:50 AM",1071,1118,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1118' for the assignment with course module id '3462'.
"26 junio 2025, 7:03:48 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 7:03:45 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 7:02:35 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 7:01:50 AM",1071,1118,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1118' for the assignment with course module id '3462'.
"26 junio 2025, 7:01:49 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 7:01:46 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 7:01:36 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 7:01:28 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 7:00:43 AM",1071,1684,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23172' for the user with id '1684' for the assignment with course module id '3462'.
"26 junio 2025, 7:00:43 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227263' for the user with id '1684' for the grade item with id '2042'.
"26 junio 2025, 7:00:43 AM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227265' for the user with id '1684' for the grade item with id '2374'.
"26 junio 2025, 7:00:43 AM",1071,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234332' for the user with id '1684' for the grade item with id '2050'.
"26 junio 2025, 6:51:42 AM",1071,1684,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1684' for the assignment with course module id '3462'.
"26 junio 2025, 6:49:14 AM",1071,1686,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1686' for the assignment with course module id '3462'.
"26 junio 2025, 6:49:06 AM",1071,1118,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1118' for the assignment with course module id '3462'.
"26 junio 2025, 6:49:05 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 6:49:03 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 6:44:06 AM",1071,1665,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1665' for the assignment with course module id '3462'.
"26 junio 2025, 6:44:05 AM",1071,1665,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23170' for the user with id '1665' for the assignment with course module id '3462'.
"26 junio 2025, 6:44:05 AM",,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227065' for the user with id '1665' for the grade item with id '2042'.
"26 junio 2025, 6:44:05 AM",,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227067' for the user with id '1665' for the grade item with id '2374'.
"26 junio 2025, 6:44:05 AM",1071,1665,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234308' for the user with id '1665' for the grade item with id '2050'.
"26 junio 2025, 6:35:21 AM",1071,1665,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1665' for the assignment with course module id '3462'.
"26 junio 2025, 6:35:16 AM",1071,1694,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1694' for the assignment with course module id '3462'.
"26 junio 2025, 6:35:16 AM",1071,1694,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23169' for the user with id '1694' for the assignment with course module id '3462'.
"26 junio 2025, 6:32:30 AM",1071,1694,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1694' for the assignment with course module id '3462'.
"26 junio 2025, 6:32:29 AM",1071,1694,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23169' for the user with id '1694' for the assignment with course module id '3462'.
"26 junio 2025, 6:32:29 AM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215736' for the user with id '1694' for the grade item with id '2042'.
"26 junio 2025, 6:32:29 AM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215738' for the user with id '1694' for the grade item with id '2374'.
"26 junio 2025, 6:32:29 AM",1071,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '216031' for the user with id '1694' for the grade item with id '2050'.
"26 junio 2025, 6:31:26 AM",1071,1694,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1694' for the assignment with course module id '3462'.
"26 junio 2025, 6:31:25 AM",1071,1694,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23169' for the user with id '1694' for the assignment with course module id '3462'.
"26 junio 2025, 6:31:25 AM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215736' for the user with id '1694' for the grade item with id '2042'.
"26 junio 2025, 6:31:25 AM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215738' for the user with id '1694' for the grade item with id '2374'.
"26 junio 2025, 6:31:25 AM",1071,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '216031' for the user with id '1694' for the grade item with id '2050'.
"26 junio 2025, 6:21:04 AM",1071,1694,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1694' for the assignment with course module id '3462'.
"26 junio 2025, 6:20:58 AM",1071,1118,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1118' for the assignment with course module id '3462'.
"26 junio 2025, 6:20:55 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 6:20:51 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 6:16:11 AM",1071,1680,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1680' for the assignment with course module id '3462'.
"26 junio 2025, 6:16:09 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 6:12:44 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"26 junio 2025, 6:12:37 AM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"25 junio 2025, 6:20:39 PM",1071,1657,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1657' for the assignment with course module id '3454'.
"25 junio 2025, 6:20:38 PM",1071,,Tarea: M1S1: Sistema de validación de productos,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3454'.
"25 junio 2025, 6:20:35 PM",1071,,Tarea: M1S1: Sistema de validación de productos,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3454'.
"25 junio 2025, 5:59:33 PM",1071,1193,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1193' for the assignment with course module id '3462'.
"25 junio 2025, 5:59:32 PM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"25 junio 2025, 5:59:20 PM",1071,,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Visualización de las Calificaciones,The user with id '1071' viewed the grading table for the assignment with course module id '3462'.
"25 junio 2025, 4:40:51 PM",1071,1193,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1193' for the assignment with course module id '3462'.
"25 junio 2025, 4:40:50 PM",1071,1699,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23120' for the user with id '1699' for the assignment with course module id '3462'.
"25 junio 2025, 4:40:50 PM",,1699,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228652' for the user with id '1699' for the grade item with id '2042'.
"25 junio 2025, 4:40:50 PM",,1699,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228654' for the user with id '1699' for the grade item with id '2374'.
"25 junio 2025, 4:40:50 PM",1071,1699,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234403' for the user with id '1699' for the grade item with id '2050'.
"25 junio 2025, 4:40:34 PM",1071,1699,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1699' for the assignment with course module id '3462'.
"25 junio 2025, 4:40:34 PM",1071,1681,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23119' for the user with id '1681' for the assignment with course module id '3462'.
"25 junio 2025, 4:40:34 PM",,1681,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227026' for the user with id '1681' for the grade item with id '2042'.
"25 junio 2025, 4:40:34 PM",,1681,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227028' for the user with id '1681' for the grade item with id '2374'.
"25 junio 2025, 4:40:34 PM",1071,1681,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234399' for the user with id '1681' for the grade item with id '2050'.
"25 junio 2025, 4:40:21 PM",1071,1681,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1681' for the assignment with course module id '3462'.
"25 junio 2025, 4:40:20 PM",1071,1680,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23118' for the user with id '1680' for the assignment with course module id '3462'.
"25 junio 2025, 4:40:20 PM",,1680,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227052' for the user with id '1680' for the grade item with id '2042'.
"25 junio 2025, 4:40:20 PM",,1680,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227054' for the user with id '1680' for the grade item with id '2374'.
"25 junio 2025, 4:40:20 PM",1071,1680,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234395' for the user with id '1680' for the grade item with id '2050'.
"25 junio 2025, 4:40:09 PM",1071,1680,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1680' for the assignment with course module id '3462'.
"25 junio 2025, 4:40:08 PM",1071,1664,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23117' for the user with id '1664' for the assignment with course module id '3462'.
"25 junio 2025, 4:40:08 PM",,1664,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228576' for the user with id '1664' for the grade item with id '2042'.
"25 junio 2025, 4:40:08 PM",,1664,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228578' for the user with id '1664' for the grade item with id '2374'.
"25 junio 2025, 4:40:08 PM",1071,1664,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234391' for the user with id '1664' for the grade item with id '2050'.
"25 junio 2025, 4:39:58 PM",1071,1664,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1664' for the assignment with course module id '3462'.
"25 junio 2025, 4:39:57 PM",1071,1661,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23116' for the user with id '1661' for the assignment with course module id '3462'.
"25 junio 2025, 4:39:57 PM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226977' for the user with id '1661' for the grade item with id '2042'.
"25 junio 2025, 4:39:57 PM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226979' for the user with id '1661' for the grade item with id '2374'.
"25 junio 2025, 4:39:57 PM",1071,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234387' for the user with id '1661' for the grade item with id '2050'.
"25 junio 2025, 4:39:46 PM",1071,1661,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1661' for the assignment with course module id '3462'.
"25 junio 2025, 4:39:45 PM",1071,1657,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23115' for the user with id '1657' for the assignment with course module id '3462'.
"25 junio 2025, 4:39:45 PM",,1657,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228207' for the user with id '1657' for the grade item with id '2042'.
"25 junio 2025, 4:39:45 PM",,1657,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228209' for the user with id '1657' for the grade item with id '2374'.
"25 junio 2025, 4:39:45 PM",1071,1657,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234383' for the user with id '1657' for the grade item with id '2050'.
"25 junio 2025, 4:39:31 PM",1071,1657,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1657' for the assignment with course module id '3462'.
"25 junio 2025, 4:39:30 PM",1071,1653,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Se ha calificado el envío.,The user with id '1071' has graded the submission '23113' for the user with id '1653' for the assignment with course module id '3462'.
